Metadata_Plate,Metadata_Well,Metadata_split,Metadata_Batch,Metadata_Perturbation,Metadata_Cell_type,Metadata_Time,Metadata_broad_sample,Metadata_control_type,Metadata_solvent,Metadata_pert_iname,Metadata_target,Metadata_target_list,Metadata_moa_list,Metadata_purity,Metadata_pert_type,Metadata_pubchem_cid,Metadata_smiles
BR00117012,F10,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-K59632282-052-03-1,trt,DMSO,quinidine,KCNK1,KCNA5|KCNA7|KCNH1|KCNH2|KCNH5|KCNK1|KCNK6|SCN5A|SLC29A4,sodium channel blocker,85.7,trt,441074.0,COc1ccc2nccc([C@H](O)[C@H]3C[C@@H]4CC[N@]3C[C@@H]4C=C)c2c1
BR00117012,F11,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-K50055394-001-03-6,trt,DMSO,halopemide,PLD1,PLD1|PLD2,phospholipase inhibitor,96.3,trt,65490.0,Oc1nc2cc(Cl)ccc2n1C1CCN(CCNC(=O)c2ccc(F)cc2)CC1
BR00117012,F12,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-A36217750-001-16-3,trt,DMSO,sulfinpyrazone,FPR1,ABCC1|ABCC2|FPR1|SLC22A12,uricosuric blocker,85.2,trt,5342.0,O=C1C(CCS(=O)c2ccccc2)C(=O)N(N1c1ccccc1)c1ccccc1
BR00117012,F13,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-K93942811-001-01-3,trt,DMSO,ML-323,USP1,USP1,ubiquitin specific protease inhibitor,97.1,control,60167849.0,CC(C)c1ccccc1-c1ncc(C)c(NCc2ccc(cc2)-n2ccnn2)n1
BR00117012,F14,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-A08187463-001-12-9,trt,DMSO,racecadotril,MME,MME,enkephalinase inhibitor,98.2,trt,107751.0,CC(=O)SCC(Cc1ccccc1)C(=O)NCC(=O)OCc1ccccc1
BR00117012,F15,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-K84266862-001-03-2,trt,DMSO,BRL-50481,PDE7A,PDE7A|PDE7B,phosphodiesterase inhibitor,95.1,trt,2921148.0,CN(C)S(=O)(=O)c1cc(ccc1C)[N+]([O-])=O
BR00117012,F16,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-K25412176-001-01-9,trt,DMSO,GSK2110183,AKT1,AKT1|AKT2|AKT3,AKT inhibitor,65.4,control,46843057.0,Cn1ncc(Cl)c1-c1cc(sc1Cl)C(=O)N[C@H](CN)Cc1cccc(F)c1
BR00117012,F17,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-K36660044-001-24-2,trt,DMSO,bufexamac,HDAC6,HDAC10|HDAC6,cyclooxygenase inhibitor,79.7,trt,2466.0,CCCCOc1ccc(CC(=O)NO)cc1
BR00117012,F18,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-K42352790-001-05-3,trt,DMSO,anandamide,GPR55,CACNA1G|CACNA1H|CACNA1I|CNR1|CNR2|GLRA1|GPR18|GPR55|KCNA2|KCNK3|KCNK9|TRPM8|TRPV1,cannabinoid receptor agonist,89.9,trt,5281969.0,CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)NCCO
BR00117012,F19,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-K49350383-001-13-7,trt,DMSO,thioguanine,IMPDH1,IMPDH1|IMPDH2,purine antagonist,0.0,control,2723601.0,Nc1nc2nc[nH]c2c(=S)[nH]1
BR00117012,F20,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-K53234107-001-01-6,trt,DMSO,IWP-L6,PORCN,PORCN,porcupine inhibitor,94.5,trt,71601111.0,O=C(CSc1nc2CCSc2c(=O)n1-c1ccccc1)Nc1ccc(cn1)-c1ccccc1
BR00117012,F21,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-K29322660-001-01-9,trt,DMSO,edoxaban,F10,F10,coagulation factor inhibitor,94.0,trt,49822384.0,CN(C)C(=O)[C@@H]1CC[C@H](NC(=O)C(=O)Nc2ccc(Cl)cn2)[C@H](C1)NC(=O)c1nc2CCN(C)Cc2s1
BR00117012,F22,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-K41599323-001-02-3,trt,DMSO,lonafarnib,KRAS,FNTA|HRAS|KRAS|NRAS,farnesyltransferase inhibitor,96.7,control,148195.0,NC(=O)N1CCC(CC(=O)N2CCC(CC2)[C@H]2c3ncc(Br)cc3CCc3cc(Cl)cc(Br)c23)CC1
BR00117012,F23,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-K44771174-066-01-0,trt,DMSO,ibutamoren,GHSR,GHR|GHSR,growth hormone secretagogue receptor agonist,94.0,trt,178024.0,CC(C)(N)C(=O)N[C@H](COCc1ccccc1)C(=O)N1CCC2(CN(c3ccccc23)S(C)(=O)=O)CC1
BR00117012,F24,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-K14681867-001-01-6,trt,DMSO,somatostatin,SSTR2,OPRD1|OPRM1|SSTR1|SSTR2|SSTR3|SSTR4|SSTR5,somatostatin receptor agonist,58.0,trt,101826531.0,C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc2ccccc2)NC1=O)[C@@H](C)O)C(O)=O)NC(=O)CNC(=O)[C@H](C)N
BR00117012,G01,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-K01666412-001-02-0,trt,DMSO,L-proline,P3H1,EPRS1|L3HYPDH|P3H1|P3H2|P3H3|P4HA1|P4HA2|PARS2|PPIA|PPIB|PPIC|PPIF|PPIG|PPIH|PRODH|PLPBP|PYCR1|PYCR2|PYCR3|SLC6A14|SLC6A7,glutamate receptor agonist,0.0,trt,145742.0,OC(=O)[C@@H]1CCCN1
BR00117012,G02,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-K80451230-051-02-6,trt,DMSO,zamifenacin,CHRM3,CHRM3,acetylcholine receptor antagonist,96.9,trt,3086618.0,C(Cc1ccc2OCOc2c1)N1CCC[C@H](C1)OC(c1ccccc1)c1ccccc1
BR00117012,G03,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-K60476892-001-16-1,trt,DMSO,YC-1,GUCY1B1,GUCY1A2|GUCY1A1|GUCY1B1|HIF1A,guanylyl cyclase activator,96.3,trt,5712.0,OCc1ccc(o1)-c1nn(Cc2ccccc2)c2ccccc12
BR00117012,G04,val,2020_11_04_CPJUMP1,compound,U2OS,48,DMSO,negcon,DMSO,,,,,,,,
BR00117012,G05,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-K24283677-001-01-9,trt,DMSO,ME-0328,PARP3,PARP3,PPAR receptor antagonist,98.4,trt,71571526.0,C[C@H](NC(=O)CCc1nc2ccccc2c(=O)[nH]1)c1ccccc1
BR00117012,G06,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-K03109492-001-02-2,trt,DMSO,NSC-663284,CDC25A,CDC25A|CDC25B|CDC25C,CDC inhibitor,0.0,trt,379077.0,ClC1=C(NCCN2CCOCC2)C(=O)c2ncccc2C1=O
BR00117012,G07,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-K80666802-003-01-0,trt,DMSO,CYM-50358,S1PR4,S1PR4,sphingosine 1-phosphate receptor antagonist,96.4,trt,53358422.0,Cc1cc(CN)cc(C)c1NC(=O)c1ccc(o1)-c1cc(Cl)ccc1Cl
BR00117012,G08,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-K70778732-003-27-5,trt,DMSO,trazodone,HTR2C,ADRA1A|ADRA2A|HRH1|HTR1A|HTR2A|HTR2B|HTR2C|SLC6A4,adrenergic receptor antagonist|serotonin receptor antagonist|serotonin reuptake inhibitor,97.3,trt,5533.0,Clc1cccc(c1)N1CCN(CCCn2nc3ccccn3c2=O)CC1
BR00117012,G09,val,2020_11_04_CPJUMP1,compound,U2OS,48,DMSO,negcon,DMSO,,,,,,,,
BR00117012,G10,val,2020_11_04_CPJUMP1,compound,U2OS,48,DMSO,negcon,DMSO,,,,,,,,
BR00117012,G11,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-K10670311-001-17-1,trt,DMSO,sulfasalazine,PLA2G1B,ACAT1|ALOX5|CHUK|IKBKB|PLA2G1B|PPARG|PTGS1|PTGS2|SLC46A1|SLC7A11|TBXAS1,cyclooxygenase inhibitor,91.0,trt,,OC(=O)c1cc(ccc1O)\N=N\c1ccc(cc1)S(=O)(=O)Nc1ccccn1
BR00117012,G12,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-K29791386-001-01-8,trt,DMSO,"2,5-furandimethanol",HBB,HBB,hemoglobin modulator,95.2,trt,74663.0,OCc1ccc(CO)o1
BR00117012,G13,val,2020_11_04_CPJUMP1,compound,U2OS,48,DMSO,negcon,DMSO,,,,,,,,
BR00117012,G14,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-K48722258-300-11-0,trt,DMSO,dilazep,SLC29A1,SLC29A1,adenosine reuptake inhibitor,86.5,trt,3074.0,COc1cc(cc(OC)c1OC)C(=O)OCCCN1CCCN(CCCOC(=O)c2cc(OC)c(OC)c(OC)c2)CC1
BR00117012,G15,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-A30815329-001-12-1,trt,DMSO,felodipine,TNNC1,CACNA1C|CACNA1D|CACNA1F|CACNA1H|CACNA1S|CACNA2D1|CACNA2D2|CACNB2|CALM1|CFTR|NR3C2|PDE1A|PDE1B|TNNC1|TNNC2,calcium channel blocker,95.4,trt,3333.0,CCOC(=O)C1=C(C)NC(C)=C(C1c1cccc(Cl)c1Cl)C(=O)OC
BR00117012,G16,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-A99888680-001-05-3,trt,DMSO,paliperidone,HTR2C,ADRA1A|ADRA1B|ADRA2A|ADRA2B|ADRA2C|CYP2D6|CYP3A4|CYP3A5|DRD1|DRD2|DRD3|DRD4|HRH1|HTR1A|HTR1D|HTR2A|HTR2C,dopamine receptor antagonist|serotonin receptor antagonist,80.4,trt,115237.0,Cc1nc2C(O)CCCn2c(=O)c1CCN1CCC(CC1)c1noc2cc(F)ccc12
BR00117012,G17,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-K50836978-001-03-3,trt,DMSO,purvalanol-a,CDK2,CDK1|CDK2|CDK4|CDK5|CSNK1G3|RPS6KA1|SRC,CDK inhibitor,97.3,control,456214.0,CC(C)[C@H](CO)Nc1nc(Nc2cccc(Cl)c2)c2ncn(C(C)C)c2n1
BR00117012,G18,val,2020_11_04_CPJUMP1,compound,U2OS,48,DMSO,negcon,DMSO,,,,,,,,
BR00117012,G19,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-K77220725-003-01-5,trt,DMSO,Ro-1138452,PTGIR,PTGIR,prostanoid receptor antagonist,95.7,trt,9839644.0,CC(C)Oc1ccc(Cc2ccc(NC3=NCCN3)cc2)cc1
BR00117012,G20,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-A89164055-001-03-3,trt,DMSO,sorbinil,AKR1B1,AKR1B1,aldose reductase inhibitor,0.0,trt,5252.0,Fc1ccc2OCCC3(NC(=O)NC3=O)c2c1
BR00117012,G21,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-K89517477-001-01-4,trt,DMSO,TC-S-7004,DYRK1B,DYRK1A|DYRK1B,DYRK inhibitor,91.3,control,57523919.0,COc1ncc2cc(C(=O)Nc3cc(ccc3Cl)C(=O)NCc3cccc(Cl)c3)c(=O)[nH]c2n1
BR00117012,G22,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-A24122750-001-03-7,trt,DMSO,saclofen,KCTD16,GABBR1|GABBR2|KCTD12|KCTD16|KCTD8,GABA receptor antagonist,93.0,trt,122150.0,NCC(CS(O)(=O)=O)c1ccc(Cl)cc1
BR00117012,G23,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-K70463136-001-01-5,trt,DMSO,BAY-87-2243,HIF1A,HIF1A,hypoxia inducible factor inhibitor,92.6,trt,67377767.0,Cc1cc(nn1Cc1ccnc(c1)N1CCN(CC1)C1CC1)-c1nc(no1)-c1ccc(OC(F)(F)F)cc1
BR00117012,G24,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-K16444452-001-09-1,trt,DMSO,ibudilast,PDE4D,IL1B|IL6|PDE3A|PDE4A|PDE4B|PDE4C|PDE4D|PDE5A,leukotriene receptor antagonist|phosphodiesterase inhibitor,68.5,trt,3671.0,CC(C)C(=O)c1c(nn2ccccc12)C(C)C
BR00117012,H01,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-K05531427-001-01-7,trt,DMSO,briciclib,CCND1,CCND1,cyclin D inhibitor,94.8,trt,11248490.0,COc1cc(OC)c(\C=C\S(=O)(=O)Cc2ccc(OC)c(OP(O)(O)=O)c2)c(OC)c1
BR00117012,H02,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-K77087341-001-02-4,trt,DMSO,2-Oleoylglycerol,GPR119,GPR119,glucose dependent insulinotropic receptor ligand,7.4,trt,5319879.0,CCCCCCCC\C=C/CCCCCCCC(=O)OC(CO)CO
BR00117012,H03,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-K61688984-001-02-9,trt,DMSO,RGFP966,HDAC3,HDAC3,HDAC inhibitor,93.0,control,56650312.0,Nc1cc(F)ccc1NC(=O)\C=C\c1cnn(C\C=C\c2ccccc2)c1
BR00117012,H04,val,2020_11_04_CPJUMP1,compound,U2OS,48,DMSO,negcon,DMSO,,,,,,,,
BR00117012,H05,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-K03406345-001-21-1,trt,DMSO,azacitidine,DNMT3A,DNMT1|DNMT3A,DNA methyltransferase inhibitor,0.0,control,9444.0,Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1
BR00117012,H06,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-K60150510-001-15-6,trt,DMSO,N6-cyclopentyladenosine,SLC29A1,ADORA1|ADORA2A|ADORA2B|ADORA3|SLC29A1,adenosine receptor agonist,96.7,trt,657378.0,OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(NC3CCCC3)ncnc12
BR00117012,H07,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-K16803204-001-01-6,trt,DMSO,filgotinib,JAK1,JAK1|JAK2|JAK3|TYK2,JAK inhibitor,89.6,control,49831257.0,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1
BR00117012,H08,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-K76037122-001-02-5,trt,DMSO,guanidine,RNASE1,ALDH2|DLG4|GAMT|RNASE1,HSP inhibitor,1.9,trt,3520.0,NC(N)=N
BR00117012,H09,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-K23913458-001-20-7,trt,DMSO,coumarin,CA14,CA1|CA12|CA14|CA2|CA4|CA6|CA9|CYP2A6,vitamin K antagonist,98.0,trt,323.0,O=c1ccc2ccccc2o1
BR00117012,H10,val,2020_11_04_CPJUMP1,compound,U2OS,48,DMSO,negcon,DMSO,,,,,,,,
BR00117012,H11,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-K73789395-001-09-9,trt,DMSO,ZM-336372,BRAF,BRAF|LCK|MAPK14|RAF1,RAF inhibitor,62.0,control,5730.0,CN(C)c1cccc(c1)C(=O)Nc1ccc(C)c(NC(=O)c2ccc(O)cc2)c1
BR00117012,H12,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-K76792669-001-08-1,trt,DMSO,citric-acid,RNASE1,AKR1B1|ANG|APRT|BHMT|C8G|CA4|CPB1|CS|CTDSP1|GNMT|HGS|HS3ST3A1|IL4I1|ITPA|LSM6|MDH2|MIF|PDE5A|PKD2L1|PLEKHA1|RNASE1|RNASE3|SRC|TNFSF13B|UCK2,coagulation factor inhibitor,0.0,trt,19782904.0,OC(=O)CC(O)(CC(O)=O)C(O)=O
BR00117012,H13,val,2020_11_04_CPJUMP1,compound,U2OS,48,DMSO,negcon,DMSO,,,,,,,,
BR00117012,H14,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-K26970495-001-02-7,trt,DMSO,CCG-63802,RGS4,RGS4,G protein signaling inhibitor,0.0,trt,6057678.0,Cc1cccc(Oc2nc3c(C)cccn3c(=O)c2\C=C(/C#N)c2nc3ccccc3s2)c1
BR00117012,H15,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-A74391928-051-03-9,trt,DMSO,ibutilide,KCNK1,CACNA1C|CACNA2D1|CACNB1|CACNG1|KCNH2|KCNH6|KCNH7|KCNJ11|KCNK1|KCNK6,potassium channel blocker,95.1,trt,60753.0,CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1
BR00117012,H16,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-K82818427-001-04-8,trt,DMSO,batimastat,MMP2,ADAM28|ADAMTS5|MMP12|MMP16|MMP2|MMP8,matrix metalloprotease inhibitor,86.5,trt,5362422.0,CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)[C@H](CSc1cccs1)C(=O)NO
BR00117012,H17,val,2020_11_04_CPJUMP1,compound,U2OS,48,DMSO,negcon,DMSO,,,,,,,,
BR00117012,H18,val,2020_11_04_CPJUMP1,compound,U2OS,48,DMSO,negcon,DMSO,,,,,,,,
BR00117012,H19,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-K26989966-001-04-3,trt,DMSO,UNC1999,EZH2,EZH2,histone lysine methyltransferase inhibitor,88.2,control,72551585.0,CCCc1cc(C)[nH]c(=O)c1CNC(=O)c1cc(cc2n(ncc12)C(C)C)-c1ccc(nc1)N1CCN(CC1)C(C)C
BR00117012,H20,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-K83896451-001-06-7,trt,DMSO,glutamine-(l),PPAT,CTPS1|GLUL|GPRC6A|PPAT,,0.0,trt,5961.0,N[C@@H](CCC(N)=O)C(O)=O
BR00117012,H21,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-K62810658-001-11-4,trt,DMSO,PD-98059,BRAF,AKT1|BRAF|CHEK1|GSK3B|LCK|MAP2K1|MAPK1|MAPK11|MAPK12|MAPK14|MAPK8|PRKCA|RAF1|ROCK1|RPS6KB1|SGK1,MEK inhibitor,96.3,control,4713.0,COc1cccc(-c2cc(=O)c3ccccc3o2)c1N
BR00117012,H22,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-K01825690-065-01-9,trt,DMSO,enilconazole,CYP1A2,CYP19A1|CYP1A2|CYP2B6|CYP2C9|CYP2J2|CYP3A4|CYP3A5|NR1I2|PPARA|PTGER2,sterol demethylase inhibitor,91.6,trt,37175.0,Clc1ccc(C(Cn2ccnc2)OCC=C)c(Cl)c1
BR00117012,H23,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-K75390981-300-04-9,trt,DMSO,N-alpha-Methylhistamine-dihydrochloride,HRH4,HRH4,histamine receptor agonist,88.4,trt,912.0,CNCCc1cnc[nH]1
BR00117012,H24,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-K38272302-001-02-7,trt,DMSO,GK921,TGM2,TGM2,transglutaminase inhibitor,95.4,trt,56682080.0,C(CN1CCCC1)Oc1nc2cccnc2nc1C#Cc1ccccc1
BR00117012,I01,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-A84687895-001-03-2,trt,DMSO,nilvadipine,CACNA2D3,CACNA1C|CACNA1D|CACNA1S|CACNA2D1|CACNA2D3|CACNB2,calcium channel blocker,82.0,trt,4494.0,COC(=O)C1=C(NC(C)=C(C1c1cccc(c1)[N+]([O-])=O)C(=O)OC(C)C)C#N
BR00117012,I02,val,2020_11_04_CPJUMP1,compound,U2OS,48,DMSO,negcon,DMSO,,,,,,,,
BR00117012,I03,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-K15819326-001-01-6,trt,DMSO,AC-710,CSF1R,CSF1R|FLT3|KIT|PDGFRA|PDGFRB,PDGFR tyrosine kinase receptor inhibitor,98.5,trt,54760053.0,CCN1C(C)(C)CC(CC1(C)C)Oc1ccc(nc1)C(=O)Nc1ccc(NC(=O)Nc2cc(on2)C(C)(C)C)cc1
BR00117012,I04,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-A93477898-001-04-2,trt,DMSO,PETCM,CASP3,CASP3,caspase activator,73.4,trt,224859.0,OC(Cc1ccncc1)C(Cl)(Cl)Cl
BR00117012,I05,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-K86525559-001-07-8,trt,DMSO,AZD7762,CHEK2,CHEK1|CHEK2,CHK inhibitor,87.8,control,11152667.0,NC(=O)Nc1cc(sc1C(=O)N[C@H]1CCCNC1)-c1cccc(F)c1
BR00117012,I06,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-K64800655-001-09-0,trt,DMSO,PHA-793887,CDK7,CDK1|CDK2|CDK4|CDK5|CDK7|CDK9,CDK inhibitor,0.0,control,46191454.0,CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C
BR00117012,I07,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-K36016295-001-05-2,trt,DMSO,KU-60019,ATM,ATM,ATM kinase inhibitor,81.9,trt,15953870.0,C[C@H]1CN(CC(=O)Nc2ccc3Sc4c(Cc3c2)cccc4-c2cc(=O)cc(o2)N2CCOCC2)C[C@@H](C)O1
BR00117012,I08,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-K06674495-334-04-0,trt,DMSO,nafamostat,ASIC1,ASIC1|ASIC2|ASIC3|C1R|PRSS1|TPSAB1|TRPM7,serine protease inhibitor,20.4,trt,4413.0,NC(=N)Nc1ccc(cc1)C(=O)Oc1ccc2cc(ccc2c1)C(N)=N
BR00117012,I09,val,2020_11_04_CPJUMP1,compound,U2OS,48,DMSO,negcon,DMSO,,,,,,,,
BR00117012,I10,val,2020_11_04_CPJUMP1,compound,U2OS,48,DMSO,negcon,DMSO,,,,,,,,
BR00117012,I11,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-K50498985-001-03-3,trt,DMSO,taladegib,DHH,DHH|IHH|SMO,smoothened receptor antagonist,97.2,trt,49848070.0,CN(C1CCN(CC1)c1nnc(-c2ccnn2C)c2ccccc12)C(=O)c1ccc(F)cc1C(F)(F)F
BR00117012,I12,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-K52960356-001-13-0,trt,DMSO,acetohexamide,KCNJ1,ABCC8|KCNJ1|KCNJ10|KCNJ11,ATP channel blocker,0.4,trt,1989.0,CC(=O)c1ccc(cc1)S(=O)(=O)NC(=O)NC1CCCCC1
BR00117012,I13,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-A69651145-003-11-4,trt,DMSO,minocycline,IL1B,ALOX5|CASP1|CASP3|CYCS|IL1B|MMP9|VEGFA,bacterial 30S ribosomal subunit inhibitor,68.1,trt,54575046.0,CN(C)[C@H]1[C@@H]2C[C@@H]3Cc4c(ccc(O)c4C(=O)C3C(=O)[C@]2(O)C(=O)C(C(N)=O)C1=O)N(C)C
BR00117012,I14,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-K64890080-001-02-1,trt,DMSO,BI-2536,PLK1,BRD4|PLK1|PLK2|PLK3,PLK inhibitor,0.0,control,11364421.0,CC[C@H]1N(C2CCCC2)c2nc(Nc3ccc(cc3OC)C(=O)NC3CCN(C)CC3)ncc2N(C)C1=O
BR00117012,I15,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-K84783599-001-01-0,trt,DMSO,riociguat,GUCY1B1,GUCY1A2|GUCY1A1|GUCY1B2|GUCY1B1,guanylate cyclase stimulant,97.4,trt,11304743.0,COC(=O)N(C)c1c(N)nc(nc1N)-c1nn(Cc2ccccc2F)c2ncccc12
BR00117012,I16,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-K76908866-001-07-6,trt,DMSO,CP-724714,ERBB2,ERBB2,EGFR inhibitor|protein tyrosine kinase inhibitor,96.2,control,9874913.0,COCC(=O)NC\C=C\c1ccc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c2c1
BR00117012,I17,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-K38852836-001-04-9,trt,DMSO,ganetespib,HSP90AA1,HSP90AA1,HSP inhibitor,81.0,control,,CC(C)c1cc(-c2n[nH]c(=O)n2-c2ccc3n(C)ccc3c2)c(O)cc1O
BR00117012,I18,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-K80935598-001-01-1,trt,DMSO,AZ191,DYRK1B,DYRK1B,DYRK inhibitor,85.4,control,72716071.0,COc1cc(ccc1Nc1nccc(n1)-c1cn(C)c2cnccc12)N1CCN(C)CC1
BR00117012,I19,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-A18763547-300-06-3,trt,DMSO,BAX-channel-blocker,BAX,BAX,cytochrome C release inhibitor,95.3,trt,2729027.0,OC(CN1CCNCC1)Cn1c2ccc(Br)cc2c2cc(Br)ccc12
BR00117012,I20,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-K32730239-001-01-0,trt,DMSO,SU3327,MAPK8,MAPK8,JNK inhibitor,86.4,trt,11837140.0,Nc1nnc(Sc2ncc(s2)[N+]([O-])=O)s1
BR00117012,I21,val,2020_11_04_CPJUMP1,compound,U2OS,48,DMSO,negcon,DMSO,,,,,,,,
BR00117012,I22,val,2020_11_04_CPJUMP1,compound,U2OS,48,DMSO,negcon,DMSO,,,,,,,,
BR00117012,I23,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-A64173453-015-03-1,trt,DMSO,octreotide,SSTR2,SSTR1|SSTR2|SSTR3|SSTR5,somatostatin receptor agonist,94.8,trt,383414.0,CC(O)C(CO)NC(=O)C1CSSCC(NC(=O)C(N)Cc2ccccc2)C(=O)NC(Cc2ccccc2)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(CCCCN)C(=O)NC(C(C)O)C(=O)N1
BR00117012,I24,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-K09338665-001-08-9,trt,DMSO,1-octanol,GJB4,GJA1|GJA10|GJA3|GJA4|GJA5|GJA8|GJA9|GJB1|GJB2|GJB3|GJB4|GJB5|GJB6|GJB7|GJC1|GJC2|GJC3|GJD2|GJD3|GJD4|GJE1,,0.0,trt,957.0,CCCCCCCCO
BR00117012,J01,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-K64034691-001-01-9,trt,DMSO,acalabrutinib,BTK,BTK,Bruton's tyrosine kinase (BTK) inhibitor,71.5,trt,71226662.0,CC#CC(=O)N1CCC[C@H]1c1nc(-c2ccc(cc2)C(=O)Nc2ccccn2)c2c(N)nccn12
BR00117012,J02,val,2020_11_04_CPJUMP1,compound,U2OS,48,BRD-K38512030-001-01-7,trt,DMSO,rifamycin,SLCO2B1,SLCO1A2|SLCO1B1|SLCO1B3|SLCO2B1,DNA directed RNA polymerase inhibitor,12.2,trt,6324616.0,CO[C@H]1\C=C\O[C@@]2(C)Oc3c(C2=O)c2c(O)cc(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)c(O)c2c(O)c3C
